
2020-11-03 13:54:29.691515,fajn
2020-11-03 14:13:19.557110,fajn
2020-11-03 14:15:17.172255,fajn
2020-11-03 14:16:19.794450,fajn
2020-11-03 14:17:28.795026,fajn
2020-11-03 14:19:52.144727,Fajn
2020-11-03 14:20:30.869231,fajn
2020-11-03 14:27:14.220486fajn
2020-11-03 14:27:36.004358fajn
2020-11-03 14:28:06.275322fajn
2020-11-03 14:35:32.404811,fajn
2020-11-03 14:36:49.160049,fajn
