
2020-11-03 13:54:29.691515,None
2020-11-03 14:13:19.557110,None
2020-11-03 14:15:17.172255,None
2020-11-03 14:16:19.794450,None
2020-11-03 14:17:28.795026,False
2020-11-03 14:19:52.144727,False
2020-11-03 14:20:30.869231,False
2020-11-03 14:28:06.275322False
2020-11-03 14:35:32.404811,False
2020-11-03 14:36:49.160049,False
