
2020-11-03 14:13:19.557110,nic
2020-11-03 14:15:17.172255,nic
2020-11-03 14:17:28.795026,nic
2020-11-03 14:19:52.144727,Nic
2020-11-03 14:20:30.869231,nic
2020-11-03 14:27:36.004358nic
2020-11-03 14:28:06.275322nic
2020-11-03 14:35:32.404811,nic
2020-11-03 14:36:49.160049,Nic
